Date,Campaign type,Impressions,Clicks,Cost,Conversions,Revenue
2024-04-13,Search Network,8588.0,928.0,936.4,89.7,13747.3
2024-04-14,Cross-network,228112.0,2401.0,1943.3,120.1,16136.9
2024-04-14,Display Network,1584.0,73.0,20.3,2.3,559.5
2024-04-14,Search Network,8564.0,964.0,940.8,85.0,17861.0
2024-04-15,Cross-network,254879.0,2680.0,2454.4,161.0,25687.9
2024-04-15,Display Network,1843.0,82.0,27.6,0.8,23.3
2024-04-15,Search Network,9908.0,1064.0,1139.6,103.1,19871.7
2024-04-16,Cross-network,233364.0,2367.0,2083.5,146.2,27554.7
2024-04-16,Search Network,8192.0,922.0,787.5,89.8,15778.7
2024-04-17,Cross-network,236836.0,2480.0,2313.8,166.7,26516.6
2024-04-17,Search Network,9006.0,1019.0,976.2,111.1,22294.1
2024-04-18,Cross-network,248850.0,2569.0,2559.7,148.0,21283.6
2024-04-18,Search Network,8930.0,925.0,861.6,75.5,14032.1
2024-04-19,Cross-network,259294.0,2595.0,2422.0,126.8,18780.6
2024-04-19,Search Network,9289.0,890.0,755.7,69.6,10538.4
2024-04-20,Cross-network,258328.0,2716.0,2336.1,163.9,32599.4
2024-04-20,Search Network,8553.0,865.0,707.6,76.4,12486.0
2024-04-21,Cross-network,263144.0,2774.0,2382.0,148.2,19617.5
2024-04-21,Search Network,8536.0,838.0,655.7,73.0,12221.5
2024-04-22,Cross-network,266270.0,2670.0,2481.8,166.2,22263.1
2024-04-22,Search Network,9003.0,1026.0,856.0,114.5,24516.2
2024-04-23,Cross-network,248621.0,2563.0,2256.5,149.0,20652.6
2024-04-23,Search Network,9021.0,1008.0,907.2,113.7,23492.1
2024-04-24,Cross-network,257268.0,2619.0,2201.2,171.0,23896.4
2024-04-24,Search Network,9042.0,954.0,787.7,80.9,22124.0
2024-04-25,Cross-network,258455.0,2562.0,2155.2,120.5,14107.6
2024-04-25,Search Network,8664.0,863.0,706.7,85.4,15463.6
2024-04-26,Cross-network,243702.0,2420.0,2125.9,123.8,18249.3
2024-04-26,Search Network,8602.0,764.0,637.7,81.5,13430.6
2024-04-27,Cross-network,253393.0,2697.0,2167.8,128.8,15376.2
2024-04-27,Search Network,8500.0,844.0,700.0,71.8,13202.0
2024-04-28,Cross-network,296905.0,2945.0,2701.3,173.9,24215.9
2024-04-28,Search Network,9064.0,834.0,728.5,68.5,11819.7
2024-04-29,Cross-network,415253.0,3072.0,3646.4,213.9,33528.2
2024-04-29,Search Network,11539.0,1208.0,1045.4,115.4,20409.1
2024-04-30,Cross-network,274472.0,2769.0,2646.3,162.1,22543.0
2024-04-30,Search Network,11505.0,1081.0,924.5,111.8,22336.7
2024-05-01,Cross-network,279135.0,2752.0,2576.1,150.3,19148.1
2024-05-01,Search Network,10629.0,1002.0,997.9,89.0,18151.5
2024-05-02,Cross-network,308904.0,2731.0,2954.0,184.6,25257.0
2024-05-02,Search Network,9130.0,900.0,806.6,84.8,18788.8
2024-05-03,Cross-network,340778.0,2883.0,3309.8,169.9,21024.8
2024-05-03,Search Network,8973.0,813.0,720.0,87.8,16739.1
2024-05-04,Cross-network,326396.0,2894.0,2776.0,136.5,18650.7
2024-05-04,Search Network,8473.0,787.0,651.6,57.3,13539.4
2024-05-05,Cross-network,347079.0,3144.0,3095.1,155.1,23955.8
2024-05-05,Search Network,9571.0,803.0,756.5,57.1,11861.4
2024-05-06,Cross-network,360465.0,3007.0,3107.2,159.3,21708.0
2024-05-06,Search Network,11753.0,972.0,940.5,91.1,19720.4
2024-05-07,Cross-network,325354.0,2917.0,2869.4,145.4,19285.6
2024-05-07,Search Network,11389.0,981.0,1008.8,72.5,16224.4
2024-05-08,Cross-network,322789.0,3035.0,3097.2,148.9,18813.5
2024-05-08,Search Network,10580.0,928.0,999.4,73.9,21164.7
2024-05-09,Cross-network,502368.0,13429.0,2861.7,155.3,18002.8
2024-05-09,Search Network,9939.0,866.0,907.2,69.7,15033.2
2024-05-10,Cross-network,249020.0,3162.0,1997.5,128.3,21066.3
2024-05-10,Search Network,9446.0,810.0,824.0,78.0,11039.4
2024-05-11,Cross-network,195229.0,2080.0,1678.0,98.4,11125.2
2024-05-11,Search Network,8372.0,772.0,698.9,48.4,9278.5
2024-05-12,Cross-network,178372.0,1903.0,1460.0,88.5,10045.0
2024-05-12,Search Network,8204.0,685.0,684.2,63.9,9467.6
2024-05-13,Cross-network,213024.0,2376.0,2133.9,130.6,18290.6
2024-05-13,Search Network,10808.0,901.0,957.1,91.0,20551.9
2024-05-14,Cross-network,207398.0,2286.0,2031.6,120.2,14569.8
2024-05-14,Search Network,10576.0,892.0,876.7,79.2,15612.7
2024-05-15,Cross-network,191563.0,2156.0,1848.7,111.1,14661.5
2024-05-15,Search Network,10480.0,931.0,971.6,66.3,10528.8
2024-05-16,Cross-network,184563.0,2024.0,1708.6,107.7,15149.8
2024-05-16,Search Network,9751.0,877.0,891.0,68.5,12343.9
2024-05-17,Cross-network,167203.0,1804.0,1406.8,87.9,12053.9
2024-05-17,Search Network,9355.0,806.0,791.6,63.8,11972.8
2024-05-18,Cross-network,169081.0,1999.0,1422.4,113.0,13125.5
2024-05-18,Search Network,7722.0,761.0,688.5,63.6,9371.7
2024-05-19,Cross-network,169965.0,2023.0,1585.6,102.6,12653.5
2024-05-19,Search Network,7763.0,781.0,753.2,62.4,11037.1
2024-05-20,Cross-network,187524.0,2204.0,1853.2,131.1,20234.2
2024-05-20,Search Network,9936.0,994.0,990.4,87.0,18073.9
2024-05-21,Cross-network,177356.0,2073.0,1806.6,122.9,14487.1
2024-05-21,Search Network,9761.0,976.0,1010.0,82.4,13725.7
2024-05-22,Cross-network,160807.0,1976.0,1639.2,85.7,12047.5
2024-05-22,Search Network,9815.0,883.0,865.0,41.4,7418.5
2024-05-23,Cross-network,154120.0,1863.0,1534.2,44.1,6271.4
2024-05-23,Search Network,8930.0,848.0,905.8,27.7,6396.3
2024-05-24,Cross-network,135935.0,1697.0,1360.8,51.6,7676.2
2024-05-24,Search Network,7836.0,790.0,721.1,26.7,6268.8
2024-05-25,Cross-network,125029.0,1692.0,1099.3,40.0,3606.8
2024-05-25,Search Network,6396.0,681.0,650.9,21.6,3914.5
2024-05-26,Cross-network,237492.0,2788.0,2690.8,69.9,11534.4
2024-05-26,Search Network,20522.0,1171.0,1671.8,26.2,3837.0
2024-05-27,Cross-network,281341.0,3360.0,3510.3,84.1,17940.0
2024-05-27,Search Network,23450.0,1367.0,2021.9,46.0,10567.0
2024-05-28,Cross-network,257805.0,3165.0,3075.2,196.8,28175.2
2024-05-28,Search Network,19458.0,1212.0,1672.5,103.4,16631.7
2024-05-29,Cross-network,107297.0,1355.0,887.0,104.0,13831.2
2024-05-29,Search Network,6104.0,722.0,737.8,78.7,13932.0
2024-05-30,Cross-network,94344.0,1241.0,797.7,88.2,11768.1
2024-05-30,Search Network,5060.0,650.0,501.8,46.8,7821.8
2024-05-31,Cross-network,99324.0,1404.0,981.6,81.1,10252.9
2024-05-31,Search Network,4882.0,619.0,516.0,61.2,14014.3
2024-06-01,Cross-network,106364.0,1412.0,877.9,81.8,8848.4
2024-06-01,Search Network,4679.0,585.0,476.6,40.8,6080.5
2024-06-02,Cross-network,112228.0,1532.0,1041.7,114.4,15224.0
2024-06-02,Search Network,4860.0,680.0,599.7,61.3,8834.0
2024-06-03,Cross-network,133204.0,1788.0,1372.3,138.0,18163.4
2024-06-03,Search Network,6588.0,844.0,758.2,81.2,15399.7
2024-06-04,Cross-network,210248.0,2455.0,2365.9,144.0,17298.6
2024-06-04,Search Network,6504.0,865.0,736.8,98.3,18610.6
2024-06-05,Cross-network,258764.0,3457.0,3378.3,203.6,25304.8
2024-06-05,Search Network,6984.0,769.0,631.7,69.0,14767.2
2024-06-06,Cross-network,272588.0,3344.0,3226.2,174.0,24842.6
2024-06-06,Search Network,5992.0,684.0,598.0,55.2,12182.6
2024-06-07,Cross-network,262152.0,3376.0,3081.6,191.2,26524.7
2024-06-07,Search Network,6016.0,656.0,585.1,63.3,12144.9
2024-06-08,Cross-network,250735.0,3275.0,2933.0,147.1,22178.3
2024-06-08,Search Network,5579.0,650.0,536.7,55.8,8894.3
2024-06-09,Cross-network,247988.0,3426.0,2984.7,186.2,24640.4
2024-06-09,Search Network,6223.0,653.0,554.1,54.8,8860.8
2024-06-10,Cross-network,244533.0,3332.0,2904.1,180.5,21785.8
2024-06-10,Search Network,8443.0,899.0,860.6,82.5,17019.1
2024-06-11,Cross-network,226147.0,3215.0,2708.4,190.0,24921.4
2024-06-11,Search Network,7199.0,784.0,676.9,89.0,14483.6
2024-06-12,Cross-network,236309.0,3157.0,2736.7,176.2,23161.5
2024-06-12,Search Network,6944.0,807.0,678.7,85.0,16208.6
2024-06-13,Cross-network,212847.0,2924.0,2292.7,176.5,26503.7
2024-06-13,Search Network,7236.0,736.0,710.0,73.2,17008.7
2024-06-14,Cross-network,183992.0,2600.0,1985.6,152.0,26743.1
2024-06-14,Search Network,7757.0,768.0,765.1,61.4,8782.0
2024-06-15,Cross-network,191097.0,2705.0,2053.9,190.1,21399.7
2024-06-15,Search Network,6764.0,670.0,572.9,58.9,9823.5
2024-06-16,Cross-network,206024.0,2965.0,2327.0,197.9,27680.9
2024-06-16,Search Network,6708.0,676.0,555.6,81.0,17603.9
2024-06-17,Cross-network,244233.0,3234.0,2850.3,194.2,30408.9
2024-06-17,Search Network,8036.0,855.0,764.9,98.4,20747.0
2024-06-18,Cross-network,255428.0,3364.0,2947.0,201.7,23994.3
2024-06-18,Search Network,7660.0,761.0,728.6,86.3,19009.6
2024-06-19,Cross-network,248586.0,3244.0,2584.0,188.9,29487.6
2024-06-19,Search Network,8174.0,776.0,696.8,88.2,19206.1
2024-06-20,Cross-network,226631.0,3068.0,2403.7,192.3,27235.3
2024-06-20,Search Network,7892.0,783.0,671.7,63.9,10718.8
2024-06-21,Cross-network,215212.0,2857.0,2213.1,178.3,22229.2
2024-06-21,Search Network,7564.0,700.0,647.4,62.0,9769.6
2024-06-22,Cross-network,214322.0,2951.0,2326.6,160.8,18225.9
2024-06-22,Search Network,6809.0,609.0,508.4,54.5,8806.2
2024-06-23,Cross-network,219412.0,3164.0,2351.4,170.9,22578.3
2024-06-23,Search Network,7299.0,632.0,576.3,58.2,8729.6
2024-06-24,Cross-network,225369.0,3092.0,2550.0,179.4,25666.7
2024-06-24,Search Network,8232.0,804.0,695.7,76.0,11470.6
2024-06-25,Cross-network,216135.0,2988.0,2513.6,212.8,30040.1
2024-06-25,Search Network,6579.0,667.0,691.1,75.0,14845.0
2024-06-26,Cross-network,228073.0,3107.0,2478.6,174.6,24773.5
2024-06-26,Search Network,6810.0,684.0,650.4,55.9,13756.1
2024-06-27,Cross-network,202641.0,2324.0,1850.4,130.8,18872.9
2024-06-27,Search Network,6963.0,704.0,553.1,61.0,10297.6
2024-06-28,Cross-network,194015.0,2223.0,1616.0,116.5,13749.8
2024-06-28,Search Network,6793.0,672.0,586.2,55.4,9464.4
2024-06-29,Cross-network,183267.0,2125.0,1500.3,111.1,11849.8
2024-06-29,Search Network,7788.0,727.0,660.8,54.8,7517.2
2024-06-30,Cross-network,207606.0,2360.0,1724.2,118.6,15217.4
2024-06-30,Search Network,8161.0,728.0,649.5,50.0,7851.0
